season,family,gid,plant,replicated,P_rachis_weight,soluble_solids
2020,406,G_5.4.103,1,R2,4.4,16
2020,406,G_5.4.103,1,R3,7.2,18
2020,406,G_5.4.86,1,R1,3.3,19
2020,406,G_5.4.86,1,R2,3.2,20
2020,406,G_5.4.86,1,R3,3.1,18
2020,406,G_5.4.96,1,R1,2.4,20
2020,406,G_5.4.96,1,R2,4.6,18
2020,406,G_5.4.96,1,R3,4.4,19
2020,406,G_5.4.104,1,R1,3.8,19
2020,406,G_5.4.104,1,R2,5.6,22
2020,406,G_5.4.105,1,R1,2.5,16
2020,406,G_5.4.105,1,R2,4.8,20
2020,406,G_5.4.105,1,R3,5,NA
2020,406,G_5.4.116,1,R1,1.7,19
2020,406,G_5.4.116,1,R2,2.1,19
2020,406,G_5.4.116,1,R3,1.4,18
2020,406,G_5.4.118,1,R1,2.4,20
2020,406,G_5.4.119,1,R1,3.1,10
2020,406,G_5.4.119,1,R2,1.5,18
2020,111,G_5.5.50,1,R1,6.1,21
2020,111,G_5.5.50,1,R2,4.2,21
2020,111,G_5.5.50,1,R3,2,21
2020,111,G_5.5.58,1,R1,5,20
2020,111,G_5.5.72,1,R1,2.8,19
2020,111,G_5.5.72,1,R2,8.7,19
2020,111,G_5.5.72,1,R3,3.4,20
2020,111,G_5.5.93,1,R1,2.3,19
2020,111,G_5.5.93,1,R2,3.6,19
2020,111,G_5.5.93,1,R3,2.5,20
2020,406,G_5.5.138,1,R1,7.2,18
2020,406,G_5.5.138,1,R2,3.9,19
2020,406,G_5.5.138,1,R3,3.7,19
2020,406,G_5.5.142,1,R1,4.3,17
2020,406,G_5.5.142,1,R2,3.3,16
2020,406,G_5.5.142,1,R3,3.2,18
2020,406,G_5.5.149,1,R1,2.9,21
2020,406,G_5.5.149,1,R2,1.2,21
2020,406,G_5.5.149,1,R3,2.3,22
2020,411,G_5.6.100,1,R1,4.9,21
2020,411,G_5.6.112,1,R1,3.9,18
2020,411,G_5.6.112,1,R1,3.9,16
2020,411,G_5.6.112,1,R2,2.7,15
2020,411,G_5.6.112,1,R2,2.7,18
2020,411,G_5.6.112,1,R3,2.8,18
2020,411,G_5.6.112,1,R3,2.8,17
2020,411,G_5.6.118,1,R1,3.2,22
2020,411,G_5.6.118,1,R1,3.2,20
2020,411,G_5.6.118,1,R2,1.7,21
2020,411,G_5.6.118,1,R2,1.7,20
2020,411,G_5.6.118,1,R3,2.5,21
2020,902,G_5.6.55,1,R1,3.8,20
2020,411,G_5.6.110,1,R1,7.7,20
2020,411,G_5.6.110,1,R2,7.8,21
2020,411,G_5.6.112,1,R1,2.7,18
2020,411,G_5.6.112,1,R1,2.7,16
2020,411,G_5.6.112,1,R2,5.7,15
2020,411,G_5.6.112,1,R2,5.7,18
2020,411,G_5.6.118,1,R1,1.9,22
2020,411,G_5.6.118,1,R1,1.9,20
2020,411,G_5.6.118,1,R2,3.3,21
2020,411,G_5.6.118,1,R2,3.3,20
2020,411,G_5.6.124,1,R1,3.1,18
2020,411,G_5.6.124,1,R2,5.6,19
2020,411,G_5.6.150,1,R1,2.9,19
2020,411,G_5.6.150,1,R2,3.2,19
2020,411,G_5.6.155,1,R1,2.5,22
2020,411,G_5.6.155,1,R2,3,23
2020,411,G_5.6.155,1,R3,2.9,25
2020,411,G_5.6.156,1,R1,3,21
2020,411,G_5.6.156,1,R2,2.3,21
2020,411,G_5.6.165,1,R1,2.9,18
2020,411,G_5.6.165,1,R2,3,NA
2020,411,G_5.6.169,1,R1,4.7,18
2020,411,G_5.6.169,1,R2,4.7,17
2020,411,G_5.6.169,1,R3,2.7,18
2020,411,G_5.6.166,1,R1,6.9,21
2020,411,G_5.6.171,1,R1,1.7,20
2020,411,G_5.6.171,1,R2,1.7,18
2020,111,G_5.7.38,1,R1,2.5,18
2020,111,G_5.7.38,1,R2,7.1,19
2020,111,G_5.7.38,1,R3,3.4,19
2020,111,G_5.7.45,1,R1,2.5,18
2020,111,G_5.7.47,1,R1,7.3,15
2020,111,G_5.7.47,1,R2,7,17
2020,111,G_5.7.47,1,R3,7.7,17
2020,111,G_5.7.57,1,R1,5.7,18
2020,111,G_5.7.121,1,R1,4.4,20
2020,111,G_5.7.121,1,R2,3.4,20
2020,406,G_5.7.133,1,R1,1,18
2020,406,G_5.7.133,1,R2,1.6,17
2020,406,G_5.7.149,1,R1,8.1,17
2020,406,G_5.7.149,1,R2,3.6,17
2020,411,G_5.8.82,1,R1,1.8,20
2020,411,G_5.8.84,1,R1,1.2,15
2020,411,G_5.8.84,1,R2,2.2,16
2020,411,G_5.8.84,1,R3,1.2,16
2020,411,G_5.8.85,1,R1,6.8,21
2020,411,G_5.8.85,1,R2,1.7,20
2020,411,G_5.8.85,1,R3,2.3,20
2020,411,G_5.8.89,1,R1,1.9,21
2020,411,G_5.8.89,1,R2,6.5,23
2020,411,G_5.8.89,1,R3,2.8,24
2020,411,G_5.8.102,1,R1,9.6,16
2020,411,G_5.8.102,1,R2,11.5,19
2020,411,G_5.8.102,1,R3,11.5,22
2020,411,G_5.8.104,1,R1,1,15
2020,411,G_5.8.104,1,R2,2.2,16
2020,411,G_5.8.104,1,R3,3,16
2020,411,G_5.8.111,1,R1,2.6,20
2020,411,G_5.8.113,1,R1,2.4,19
2020,411,G_5.8.113,1,R2,2.3,17
2020,411,G_5.8.131,1,R1,10.7,19
2020,411,G_5.8.131,1,R2,12.7,18
2020,411,G_5.8.131,1,R3,5,18
2020,411,G_5.2.110,1,R1,1.4,16
2020,900,G_5.3.1,1,R1,5.8,16
2020,900,G_5.3.1,1,R2,5.5,18
2020,900,G_5.3.31,1,R1,1.4,17
2020,900,G_5.3.31,1,R2,2.3,19
2020,900,G_5.3.31,1,R3,3.7,16
2020,912,G_5.3.65,1,R1,4.7,21
2020,912,G_5.3.65,1,R2,1.5,20
2020,912,G_5.3.65,1,R3,3.2,17
2020,912,G_5.3.67,1,R1,4,16
2020,912,G_5.3.67,1,R2,2.3,17
2020,912,G_5.3.70,1,R1,3.9,19
2020,912,G_5.3.70,1,R2,3.9,18
2020,912,G_5.3.75,1,R1,3.5,15
2020,912,G_5.3.75,1,R2,4.4,16
2020,912,G_5.3.75,1,R3,4.8,16
2020,912,G_5.3.83,1,R1,3.4,17
2020,912,G_5.3.83,1,R2,4.3,18
2020,912,G_5.3.83,1,R3,2.8,17
2020,912,G_5.3.97,1,R1,8.8,18
2020,912,G_5.3.97,1,R2,6.8,18
2020,912,G_5.3.97,1,R3,7.5,16
2020,411,G_5.4.2,1,R1,4.7,18
2020,406,G_5.4.110,1,R1,1.9,21
2020,406,G_5.4.114,1,R1,5.2,17
2020,406,G_5.4.114,1,R2,2.4,16
2020,406,G_5.4.126,1,R1,4,18
2020,406,G_5.4.126,1,R2,4.2,19
2020,406,G_5.4.133,1,R1,2.6,21
2020,406,G_5.4.133,1,R2,3.5,21
2020,929,G_5.10.71,1,R1,6.2,19
2020,929,G_5.10.71,1,R2,5.6,19
2020,929,G_5.10.71,1,R3,4.8,20
2020,929,G_5.10.82,1,R1,1.1,16
2020,929,G_5.10.82,1,R2,3.5,16
2020,929,G_5.10.82,1,R3,1.5,17
2020,929,G_5.10.86,1,R1,6.1,20
2020,929,G_5.10.86,1,R2,3.8,18
2020,929,G_5.10.89,1,R1,4.4,19
2020,929,G_5.10.89,1,R2,7.5,20
2020,929,G_5.10.89,1,R3,11.6,20
2020,929,G_5.10.92,1,R1,6.8,20
2020,929,G_5.10.92,1,R2,4.8,20
2020,929,G_5.10.93,1,R1,14.8,17
2020,929,G_5.10.98,1,R1,6.3,21
2020,929,G_5.10.98,1,R2,2.9,17
2020,929,G_5.10.103,1,R1,4,22
2020,929,G_5.10.114,1,R1,2.1,19
2020,929,G_5.10.114,1,R2,2.5,19
2020,929,G_5.10.104,1,R1,9.2,20
2020,929,G_5.10.104,1,R2,3.2,18
2020,929,G_5.10.108,1,R1,3.3,21
2020,929,G_5.10.108,1,R2,2.2,21
2020,929,G_5.10.108,1,R3,3.5,22
2020,929,G_5.10.106,1,R1,5.5,20
2020,929,G_5.10.106,1,R2,8.8,21
2020,929,G_5.10.128,1,R1,5.2,20
2020,929,G_5.10.138,1,R1,4.4,19
2020,929,G_5.10.138,1,R2,9.4,18
2020,929,G_5.10.138,1,R3,6.8,17
2020,929,G_5.10.145,1,R1,3.9,18
2020,929,G_5.10.145,1,R2,10.5,17
2020,929,G_5.10.161,1,R1,6.2,20
2020,929,G_5.10.161,1,R2,2.4,20
2020,929,G_5.10.161,1,R3,1.6,20
2020,929,G_5.10.152,1,R1,6,18
2020,929,G_5.10.152,1,R2,8.2,17
2020,929,G_5.10.152,1,R3,7.1,17
2020,929,G_5.10.173,1,R1,4.6,17
2020,929,G_5.10.173,1,R2,3.3,17
2020,929,G_5.10.173,1,R3,3.9,17
2020,406,G_5.4.34,1,R1,3.9,20
2020,406,G_5.4.34,1,R2,3.5,25
2020,406,G_5.4.34,1,R3,4.2,21
2020,406,G_5.4.44,1,R1,2.2,16
2020,406,G_5.4.44,1,R2,5.2,21
2020,406,G_5.4.45,1,R1,2.7,18
2020,406,G_5.4.45,1,R2,3,16
2020,406,G_5.4.45,1,R3,2.3,17
2020,406,G_5.4.50,1,R1,3.4,21
2020,406,G_5.4.50,1,R2,8.1,19
2020,406,G_5.4.50,1,R3,8.1,20
2020,406,G_5.4.55,1,R1,3.5,19
2020,406,G_5.4.55,1,R2,5.7,13
2020,406,G_5.4.55,1,R3,5.6,16
2020,406,G_5.4.60,1,R1,3.7,17
2020,406,G_5.4.60,1,R2,4.3,22
2020,406,G_5.4.64,1,R1,3.6,19
2020,406,G_5.4.64,1,R2,5.4,17
2020,406,G_5.4.68,1,R1,2.6,19
2020,406,G_5.4.68,1,R2,3.5,19
2020,406,G_5.4.68,1,R3,2.6,18
2020,406,G_5.4.69,1,R1,9.5,18
2020,406,G_5.4.69,1,R2,4.6,22
2020,111,G_5.5.62,1,R1,9.6,21
2020,111,G_5.5.62,1,R2,12.8,21
2020,111,G_5.5.62,1,R3,11,18
2020,111,G_5.5.67,1,R1,5,19
2020,111,G_5.5.67,1,R2,5.4,21
2020,111,G_5.5.67,1,R3,11,22
2020,111,G_5.5.68,1,R1,5.8,13
2020,111,G_5.5.68,1,R2,4.2,17
2020,111,G_5.5.68,1,R3,12.9,16
2020,111,G_5.5.70,1,R1,2.8,25
2020,111,G_5.5.90,1,R1,2.5,20
2020,111,G_5.5.90,1,R2,2,19
2020,111,G_5.5.90,1,R3,2,22
2020,406,G_5.5.156,1,R1,3.5,18
2020,406,G_5.5.156,1,R2,8.5,16
2020,411,G_5.6.103,1,R1,7.9,18
2020,411,G_5.6.103,1,R2,10.2,21
2020,411,G_5.6.103,1,R3,6.6,21
2020,411,G_5.6.105,1,R1,4,21
2020,411,G_5.6.107,1,R1,4.2,19
2020,411,G_5.6.107,1,R2,16,18
2020,411,G_5.6.107,1,R3,7.3,20
2020,411,G_5.6.108,1,R1,7.7,20
2020,411,G_5.6.108,1,R2,9.8,20
2020,411,G_5.6.108,1,R3,2.2,21
2020,411,G_5.6.126,1,R1,3,20
2020,411,G_5.6.126,1,R2,1.8,24
2020,411,G_5.6.129,1,R1,4,21
2020,411,G_5.6.129,1,R2,4.5,18
2020,411,G_5.6.146,1,R1,2.1,20
2020,411,G_5.6.146,1,R2,1,21
2020,411,G_5.6.158,1,R1,3.5,19
2020,411,G_5.6.158,1,R2,4,20
2020,411,G_5.6.158,1,R3,3.6,23
2020,111,G_5.7.77,1,R1,3.9,18
2020,111,G_5.7.77,1,R2,4.2,20
2020,406,G_5.7.170,1,R1,2.7,20
2020,406,G_5.7.170,1,R2,1.8,18
2020,406,G_5.7.164,1,R1,11.4,22
2020,406,G_5.7.169,1,R1,2,17
2020,406,G_5.7.169,1,R2,3.7,20
2020,406,G_5.7.169,1,R3,5.2,18
2020,411,G_5.8.51,1,R1,3.1,22
2020,411,G_5.8.63,1,R1,5.9,18
2020,411,G_5.8.63,1,R2,5.2,17
2020,411,G_5.8.69,1,R1,8.8,21
2020,411,G_5.8.69,1,R2,2.8,22
2020,411,G_5.8.69,1,R3,4.9,22
2020,411,G_5.8.71,1,R1,3.2,25
2020,411,G_5.8.72,1,R1,2.9,23
2020,411,G_5.8.72,1,R2,1.2,23
2020,411,G_5.8.83,1,R1,2.7,19
2020,411,G_5.8.148,1,R1,3.8,21
2020,411,G_5.8.148,1,R2,4.1,21
2020,411,G_5.8.150,1,R1,1.7,23
2020,406,G_5.8.153,1,R1,2.9,17
2020,406,G_5.8.153,1,R2,2.9,29
2020,406,G_5.8.158,1,R1,2,22
2020,406,G_5.8.158,1,R2,4.1,21
2020,411,G_5.8.96,1,R1,3,22
2020,411,G_5.8.96,1,R2,7,20
2020,902,G_5.9.9,1,R1,2.6,29
2020,902,G_5.9.9,1,R2,1.9,25
2020,900,G_5.9.104,1,R1,8.4,19
2020,900,G_5.9.104,1,R2,6.9,20
2020,900,G_5.9.104,1,R3,8.3,19
2020,900,G_5.9.109,1,R1,8.4,22
2020,900,G_5.9.109,1,R2,5.5,26
2020,900,G_5.9.109,1,R3,4.8,21
2020,900,G_5.9.112,1,R1,1.8,23
2020,900,G_5.9.112,1,R2,1.9,24
2020,900,G_5.9.112,1,R3,1.7,29
2020,900,G_5.9.115,1,R1,4.8,18
2020,900,G_5.9.115,1,R2,12.3,20
2020,900,G_5.9.115,1,R3,17.5,17
2020,900,G_5.9.117,1,R1,10.5,21
2020,900,G_5.9.117,1,R2,7.2,20
2020,900,G_5.9.117,1,R3,6.9,17
2020,900,G_5.9.119,1,R1,7,14
2020,900,G_5.9.119,1,R2,11.1,11
2020,900,G_5.9.121,1,R1,5.1,25
2020,900,G_5.9.121,1,R2,3.2,28
2020,900,G_5.9.123,1,R1,3.5,22
2020,900,G_5.9.123,1,R2,3,23
2020,900,G_5.9.123,1,R3,4,23
2020,900,G_5.9.124,1,R1,4.9,19
2020,900,G_5.9.124,1,R2,13.1,18
2020,900,G_5.9.124,1,R3,2.9,17
2020,900,G_5.9.128,1,R1,2.8,21
2020,900,G_5.9.128,1,R2,5.9,20
2020,900,G_5.9.128,1,R3,4.5,21
2020,900,G_5.9.125,1,R1,8.5,18
2020,900,G_5.9.125,1,R2,11.3,18
2020,900,G_5.9.125,1,R3,6.5,19
2020,900,G_5.9.131,1,R1,1.7,19
2020,900,G_5.9.131,1,R2,2.7,17
2020,900,G_5.9.134,1,R1,3.7,17
2020,900,G_5.9.134,1,R2,10,16
2020,900,G_5.9.134,1,R3,9.8,17
2020,900,G_5.9.139,1,R1,2.9,17
2020,900,G_5.9.139,1,R2,4.3,16
2020,900,G_5.9.139,1,R3,3.9,16
2020,900,G_5.9.140,1,R1,2.4,26
2020,900,G_5.9.140,1,R2,2.7,23
2020,900,G_5.9.140,1,R3,3.6,25
2020,900,G_5.9.143,1,R1,5.2,15
2020,900,G_5.9.143,1,R2,11.4,16
2020,900,G_5.9.143,1,R3,11.6,16
2020,900,G_5.9.146,1,R1,2.8,27
2020,900,G_5.9.146,1,R2,4.8,28
2020,900,G_5.9.146,1,R3,4,28
2020,900,G_5.9.147,1,R1,7.1,25
2020,900,G_5.9.147,1,R2,13.7,18
2020,900,G_5.9.147,1,R3,6.6,26
2020,912,G_5.9.153,1,R1,5.6,15
2020,912,G_5.9.153,1,R2,7.3,16
2020,912,G_5.9.153,1,R3,6.3,15
2020,912,G_5.9.161,1,R1,10.4,19
2020,912,G_5.9.161,1,R2,6.5,16
2020,912,G_5.9.157,1,R1,6.4,18
2020,912,G_5.9.157,1,R2,6.5,15
2020,912,G_5.9.157,1,R3,16.3,19
2020,912,G_5.9.163,1,R1,7.1,15
2020,912,G_5.9.163,1,R2,4.4,16
2020,912,G_5.9.164,1,R1,8,20
2020,912,G_5.9.164,1,R2,4.8,20
2020,406,G_5.1.64,1,R1,9,19
2020,406,G_5.1.64,1,R2,7,17
2020,406,G_5.1.64,1,R3,9.5,15
2020,406,G_5.1.165,1,R1,1.8,22
2020,406,G_5.1.165,1,R2,3.1,21
2020,900,G_5.3.14,1,R1,2.7,18
2020,900,G_5.3.14,1,R2,4.5,18
2020,900,G_5.3.14,1,R3,3,17
2020,900,G_5.3.33,1,R1,2.9,16
2020,900,G_5.3.33,1,R2,1.6,17
2020,900,G_5.3.37,1,R1,4.5,20
2020,900,G_5.3.37,1,R2,2.3,17
2020,900,G_5.3.37,1,R3,2.7,20
2020,912,G_5.3.56,1,R1,11.9,13
2020,912,G_5.3.56,1,R2,8.7,16
2020,912,G_5.3.56,1,R3,26,15
2020,912,G_5.3.101,1,R1,2.1,23
2020,912,G_5.3.101,1,R2,1.7,21
2020,912,G_5.3.122,1,R1,5.4,18
2020,912,G_5.3.122,1,R2,7,17
2020,912,G_5.3.122,1,R3,8.2,20
2020,411,G_5.4.5,1,R1,3.8,20
2020,411,G_5.4.5,1,R2,5.2,20
2020,411,G_5.4.5,1,R3,14.1,20
2020,411,G_5.4.15,1,R1,12.3,23
2020,411,G_5.4.15,1,R2,4.4,21
2020,411,G_5.4.15,1,R3,2.9,20
2020,406,G_5.4.73,1,R1,4.3,22
2020,406,G_5.4.73,1,R2,2.3,21
2020,406,G_5.4.73,1,R3,4.7,23
2020,406,G_5.4.82,1,R1,2.8,18
2020,406,G_5.4.82,1,R2,3.2,21
2020,406,G_5.4.85,1,R1,2.3,24
2020,406,G_5.4.85,1,R2,3.4,20
2020,406,G_5.4.85,1,R3,2.7,23
2020,406,G_5.4.94,1,R1,5.8,20
2020,406,G_5.4.94,1,R2,2.8,20
2020,406,G_5.4.94,1,R3,6,19
2020,406,G_5.4.97,1,R1,4.3,19
2020,406,G_5.4.97,1,R2,3.3,18
2020,406,G_5.4.97,1,R3,1.5,17
2020,406,G_5.4.112,1,R1,8.5,21
2020,406,G_5.4.112,1,R2,3.6,20
2020,406,G_5.4.112,1,R3,3.7,22
2020,406,G_5.4.130,1,R1,2.4,23
2020,406,G_5.4.130,1,R2,1.7,22
2020,406,G_5.4.130,1,R3,4.8,22
2020,111,G_5.7.71,1,R1,1.5,15
2020,111,G_5.7.71,1,R2,1.2,12
2020,406,G_5.7.167,1,R1,5.5,23
2020,406,G_5.7.167,1,R2,3.6,16
2020,406,G_5.7.167,1,R3,1.5,21
2020,406,G_5.7.165,1,R1,1.5,23
2020,406,G_5.7.165,1,R2,2.1,20
2020,406,G_5.7.165,1,R3,1.5,23
2020,406,G_5.7.128,1,R1,11,21
2020,406,G_5.7.128,1,R2,6.9,21
2020,406,G_5.7.128,1,R3,9.2,20
2020,406,G_5.7.157,1,R1,6.4,20
2020,411,G_5.8.145,1,R1,2.1,21
2020,411,G_5.8.145,1,R2,3.1,25
2020,411,G_5.8.145,1,R3,3.9,24
2020,411,G_5.8.100,1,R1,1.5,25
2020,411,G_5.8.100,1,R2,1.2,25
2020,411,G_5.8.116,1,R1,5.1,15
2020,411,G_5.8.116,1,R2,2.4,18
2020,411,G_5.8.116,1,R2,4.3,18
2020,411,G_5.8.117,1,R1,1.4,26
2020,411,G_5.8.117,1,R2,1.1,23
2020,411,G_5.8.117,1,R3,2.2,20
2020,411,G_5.8.147,1,R1,0.9,22
2020,111,G_5.5.94,1,R1,2.1,17
2020,111,G_5.5.94,1,R2,3.5,16
2020,111,G_5.5.94,1,R3,3.7,19
2020,406,G_5.5.123,1,R1,4.2,22
2020,406,G_5.5.123,1,R2,6,22
2020,406,G_5.5.123,1,R3,2.5,20
2020,406,G_5.5.116,1,R1,5.2,18
2020,406,G_5.5.116,1,R2,6.6,18
2020,406,G_5.5.116,1,R3,8.8,19
2020,406,G_5.5.119,1,R1,13.4,19
2020,406,G_5.5.119,1,R2,9.3,19
2020,406,G_5.5.145,1,R1,3.4,10
2020,406,G_5.5.145,1,R2,10.4,17
2020,406,G_5.5.145,1,R3,5.9,15
2020,900,G_5.9.150,1,R1,4.5,16
2020,900,G_5.9.150,1,R2,4.8,15
2020,900,G_5.9.150,1,R3,5.7,16
2020,912,G_5.9.156,1,R1,5.2,NA
2020,912,G_5.9.156,1,R2,3.5,NA
2020,912,G_5.9.156,1,R3,4.5,NA
2020,900,G_5.9.122,1,R1,6.8,17
2020,900,G_5.9.122,1,R2,3.6,17
2020,900,G_5.9.122,1,R3,4.8,20
2020,912,G_5.3.121,1,R1,3.9,24
2020,912,G_5.3.121,1,R2,1.9,22
2020,406,G_5.4.98,1,R1,6.4,21
2020,411,G_5.8.65,1,R1,4.6,22
2020,411,G_5.8.65,1,R2,2.7,21
2020,411,G_5.8.65,1,R3,3.7,21
2020,929,G_5.10.141,1,R1,11.3,20
2020,929,G_5.10.141,1,R2,12.3,21
2020,929,G_5.10.141,1,R3,12.8,20
2019,902,G_5.9.12,1,R1,2.6,19
2019,902,G_5.9.12,1,R2,1.9,18
2019,902,G_5.6.65,1,R1,5.4,16
2019,902,G_5.6.65,1,R2,3.5,15
2019,902,G_5.6.65,1,R3,4.9,15
2019,902,G_5.6.25,1,R1,5.8,16
2019,902,G_5.6.25,1,R2,8.3,19
2019,902,G_5.6.25,1,R3,7,17
2019,111,G_5.7.82,1,R1,3.4,17
2019,111,G_5.7.82,1,R2,3.1,15
2019,111,G_5.7.82,1,R3,3.1,18
2019,902,G_5.9.5,1,R1,9.1,19
2019,902,G_5.9.5,1,R2,5,18
2019,902,G_5.9.5,1,R3,3.2,15
2019,111,G_5.5.101,1,R1,9.8,20
2019,111,G_5.5.101,1,R2,6.6,18
2019,111,G_5.5.101,1,R3,2,19
2019,111,G_5.5.78,1,R1,4.2,18
2019,111,G_5.5.78,1,R2,2.5,15
2019,111,G_5.5.78,1,R3,2.4,21
2019,111,G_5.5.97,1,R1,11.7,15
2019,111,G_5.5.97,1,R2,11.4,14
2019,111,G_5.5.97,1,R3,10.3,14
2019,902,G_5.6.39,1,R1,6.6,16
2019,902,G_5.6.39,1,R2,3.1,15
2019,111,G_5.4.135,1,R1,6.5,21
2019,111,G_5.4.135,1,R2,8.9,16
2019,111,G_5.4.138,1,R1,3.1,19
2019,111,G_5.4.138,1,R2,5.4,19
2019,111,G_5.4.138,1,R3,4.7,18
2019,111,G_5.7.107,1,R1,9.9,17
2019,111,G_5.7.107,1,R2,3.3,15
2019,111,G_5.7.107,1,R3,6,16
2019,902,G_5.6.36,1,R1,5,15
2019,902,G_5.6.36,1,R2,7,15
2019,902,G_5.6.36,1,R3,11,10
2019,902,G_5.2.74,1,R1,6,18
2019,902,G_5.2.74,1,R2,6,18
2019,902,G_5.2.74,1,R3,5,21
2019,111,G_5.4.156,1,R1,9,16
2019,111,G_5.4.156,1,R2,3,19
2019,111,G_5.4.156,1,R3,4,15
2019,111,G_5.4.140,1,R1,8,18
2019,111,G_5.4.140,1,R2,9,17
2019,111,G_5.4.140,1,R3,3,17
2019,902,G_5.2.72,1,R1,7,16
2019,902,G_5.2.72,1,R2,3,19
2019,902,G_5.2.72,1,R3,5,19
2019,111,G_5.7.43,1,R1,6,23
2019,111,G_5.7.43,1,R2,3,22
2019,111,G_5.7.43,1,R3,4,19
2019,902,G_5.6.45,1,R1,8,16
2019,902,G_5.6.45,1,R2,9,19
2019,902,G_5.6.45,1,R3,4,18
2019,406,G_5.7.140,1,R1,6,23
2019,406,G_5.7.140,1,R2,8,24
2019,406,G_5.7.140,1,R3,3,23
2019,111,G_5.7.93,1,R1,6,16
2019,111,G_5.7.93,1,R2,6,21
2019,111,G_5.7.93,1,R3,5,20
2019,111,G_5.5.86,1,R1,3,19
2019,111,G_5.5.86,1,R2,3,20
2019,111,G_5.5.86,1,R3,5,20
2019,111,G_5.7.119,1,R1,2,21
2019,111,G_5.7.60,1,R1,2,16
2019,111,G_5.5.71,1,R1,4,17
2019,111,G_5.5.71,1,R2,4,21
2019,111,G_5.7.98,1,R1,6,18
2019,111,G_5.7.98,1,R2,5,17
2019,111,G_5.7.98,1,R3,3,17
2019,111,G_5.5.99,1,R1,2,19
2019,111,G_5.5.99,1,R2,2,18
2019,111,G_5.5.99,1,R3,2,18
2019,111,G_5.7.123,1,R1,6,18
2019,111,G_5.7.123,1,R2,6,18
2019,111,G_5.7.123,1,R3,8,19
2019,902,G_5.2.77,1,R1,3,18
2019,902,G_5.6.34,1,R1,2,18
2019,111,G_5.7.32,1,R1,4,17
2019,111,G_5.7.32,1,R2,7,17
2019,111,G_5.7.32,1,R3,1,18
2019,902,G_5.6.20,1,R1,3,20
2019,902,G_5.6.20,1,R2,4,17
2019,902,G_5.6.71,1,R1,11,15
2019,902,G_5.6.71,1,R2,7,13
2019,902,G_5.6.71,1,R3,10,15
2019,406,G_5.4.105,1,R1,5,19
2019,902,G_5.6.72,1,R1,7,17
2019,902,G_5.6.72,1,R2,15,16
2019,902,G_5.6.72,1,R3,13,16
2019,111,G_5.7.26,1,R1,3,20
2019,111,G_5.7.26,1,R2,4,20
2019,111,G_5.7.26,1,R3,5,21
2019,111,G_5.7.57,1,R1,4,17
2019,111,G_5.7.57,1,R2,6,19
2019,111,G_5.7.57,1,R3,7,18
2019,111,G_5.7.52,1,R1,5,19
2019,111,G_5.7.52,1,R2,4,19
2019,111,G_5.7.52,1,R3,3,19
2019,111,G_5.7.31,1,R1,2,18
2019,111,G_5.7.31,1,R2,6,17
2019,111,G_5.7.31,1,R3,4,15
2019,111,G_5.7.51,1,R1,1,21
2019,111,G_5.7.51,1,R2,4,21
2019,111,G_5.7.59,1,R1,6,19
2019,111,G_5.7.59,1,R2,7,18
2019,111,G_5.7.59,1,R3,2,18
2019,111,G_5.5.59,1,R1,3,22
2019,111,G_5.5.59,1,R2,2,22
2019,111,G_5.5.66,1,R1,2,22
2019,111,G_5.5.66,1,R2,1,21
2019,929,G_5.10.73,1,R1,3,19
2019,929,G_5.10.73,1,R2,3,20
2019,111,G_5.5.76,1,R1,10,17
2019,111,G_5.5.76,1,R2,11,18
2019,111,G_5.5.76,1,R3,5,17
2019,111,G_5.5.98,1,R1,3,21
2019,111,G_5.5.98,1,R2,5,20
2019,111,G_5.5.98,1,R3,3,19
2019,111,G_5.5.84,1,R1,6,19
2019,111,G_5.5.84,1,R2,4,21
2019,111,G_5.5.104,1,R1,9,20
2019,111,G_5.5.100,1,R1,5,21
2019,111,G_5.5.100,1,R2,2,19
2019,111,G_5.5.100,1,R3,4,19
2019,111,G_5.4.164,1,R1,3,19
2019,111,G_5.4.164,1,R2,5,18
2019,111,G_5.5.48,1,R1,1,19
2019,111,G_5.5.48,1,R2,2,19
2019,111,G_5.5.48,1,R3,2,19
2019,111,G_5.5.55,1,R1,4,19
2019,111,G_5.5.55,1,R2,4,19
2019,111,G_5.5.55,1,R3,2,20
2019,111,G_5.5.15,1,R1,3,14
2019,111,G_5.5.15,1,R2,5,14
2019,111,G_5.5.15,1,R3,5,15
2019,902,G_5.2.73,1,R1,4,17
2019,902,G_5.2.73,1,R2,3,15
2019,902,G_5.2.73,1,R3,1,15
2019,902,G_5.6.43,1,R1,4,15
2019,902,G_5.6.43,1,R2,5,19
2019,902,G_5.6.43,1,R3,3,19
2019,411,G_5.2.147,1,R1,4,18
2019,411,G_5.2.147,1,R2,2,16
2019,902,G_5.6.30,1,R1,8,17
2019,902,G_5.6.30,1,R2,12,16
2019,902,G_5.6.30,1,R3,15,15
2019,111,G_5.7.83,1,R1,7,16
2019,111,G_5.7.83,1,R2,5,17
2019,111,G_5.7.83,1,R3,4,17
2019,902,G_5.9.4,1,R1,5,21
2019,902,G_5.9.4,1,R2,4,21
2019,902,G_5.9.4,1,R3,6,20
2019,902,G_5.9.11,1,R1,10,21
2019,902,G_5.9.11,1,R2,4,18
2019,902,G_5.9.11,1,R3,6,19
2019,900,G_5.2.13,1,R1,8,16
2019,900,G_5.2.13,1,R2,3,15
2019,900,G_5.2.13,1,R3,5,16
